,customer_id,store_id,first_name,last_name,email,address_id,activebool,create_date,last_update,active
436,436,1,Troy,Quigley,troy.quigley@sakilacustomer.org,441.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
437,437,2,Randall,Neumann,randall.neumann@sakilacustomer.org,442.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
438,438,1,Barry,Lovelace,barry.lovelace@sakilacustomer.org,443.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
439,439,2,Alexander,Fennell,alexander.fennell@sakilacustomer.org,444.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
440,440,1,Bernard,Colby,bernard.colby@sakilacustomer.org,445.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
441,441,1,Mario,Cheatham,mario.cheatham@sakilacustomer.org,446.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
442,442,1,Leroy,Bustamante,leroy.bustamante@sakilacustomer.org,447.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
443,443,2,Francisco,Skidmore,francisco.skidmore@sakilacustomer.org,448.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
444,444,2,Marcus,Hidalgo,marcus.hidalgo@sakilacustomer.org,449.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
445,445,1,Micheal,Forman,micheal.forman@sakilacustomer.org,450.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
446,446,2,Theodore,Culp,theodore.culp@sakilacustomer.org,451.0,True,2006-02-14,2022-09-28 10:21:51.262503,0
447,447,1,Clifford,Bowens,clifford.bowens@sakilacustomer.org,452.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
448,448,1,Miguel,Betancourt,miguel.betancourt@sakilacustomer.org,453.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
449,449,2,Oscar,Aquino,oscar.aquino@sakilacustomer.org,454.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
450,450,1,Jay,Robb,jay.robb@sakilacustomer.org,455.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
451,451,1,Jim,Rea,jim.rea@sakilacustomer.org,456.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
452,452,1,Tom,Milner,tom.milner@sakilacustomer.org,457.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
453,453,1,Calvin,Martel,calvin.martel@sakilacustomer.org,458.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
454,454,2,Alex,Gresham,alex.gresham@sakilacustomer.org,459.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
455,455,2,Jon,Wiles,jon.wiles@sakilacustomer.org,460.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
456,456,2,Ronnie,Ricketts,ronnie.ricketts@sakilacustomer.org,461.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
457,457,2,Bill,Gavin,bill.gavin@sakilacustomer.org,462.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
458,458,1,Lloyd,Dowd,lloyd.dowd@sakilacustomer.org,463.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
459,459,1,Tommy,Collazo,tommy.collazo@sakilacustomer.org,464.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
460,460,1,Leon,Bostic,leon.bostic@sakilacustomer.org,465.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
461,461,1,Derek,Blakely,derek.blakely@sakilacustomer.org,466.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
462,462,2,Warren,Sherrod,warren.sherrod@sakilacustomer.org,467.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
463,463,2,Darrell,Power,darrell.power@sakilacustomer.org,468.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
464,464,1,Jerome,Kenyon,jerome.kenyon@sakilacustomer.org,469.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
465,465,1,Floyd,Gandy,floyd.gandy@sakilacustomer.org,470.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
466,466,1,Leo,Ebert,leo.ebert@sakilacustomer.org,471.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
467,467,2,Alvin,Deloach,alvin.deloach@sakilacustomer.org,472.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
468,468,1,Tim,Cary,tim.cary@sakilacustomer.org,473.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
469,469,2,Wesley,Bull,wesley.bull@sakilacustomer.org,474.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
470,470,1,Gordon,Allard,gordon.allard@sakilacustomer.org,475.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
471,471,1,Dean,Sauer,dean.sauer@sakilacustomer.org,476.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
472,472,1,Greg,Robins,greg.robins@sakilacustomer.org,477.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
473,473,2,Jorge,Olivares,jorge.olivares@sakilacustomer.org,478.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
474,474,2,Dustin,Gillette,dustin.gillette@sakilacustomer.org,479.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
475,475,2,Pedro,Chestnut,pedro.chestnut@sakilacustomer.org,480.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
476,476,1,Derrick,Bourque,derrick.bourque@sakilacustomer.org,481.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
477,477,1,Dan,Paine,dan.paine@sakilacustomer.org,482.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
478,478,1,Lewis,Lyman,lewis.lyman@sakilacustomer.org,483.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
479,479,1,Zachary,Hite,zachary.hite@sakilacustomer.org,484.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
480,480,1,Corey,Hauser,corey.hauser@sakilacustomer.org,485.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
481,481,1,Herman,Devore,herman.devore@sakilacustomer.org,486.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
482,482,1,Maurice,Crawley,maurice.crawley@sakilacustomer.org,487.0,True,2006-02-14,2022-09-28 10:21:51.262503,0
483,483,2,Vernon,Chapa,vernon.chapa@sakilacustomer.org,488.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
484,484,1,Roberto,Vu,roberto.vu@sakilacustomer.org,489.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
485,485,1,Clyde,Tobias,clyde.tobias@sakilacustomer.org,490.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
486,486,1,Glen,Talbert,glen.talbert@sakilacustomer.org,491.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
487,487,2,Hector,Poindexter,hector.poindexter@sakilacustomer.org,492.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
488,488,2,Shane,Millard,shane.millard@sakilacustomer.org,493.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
489,489,1,Ricardo,Meador,ricardo.meador@sakilacustomer.org,494.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
490,490,1,Sam,Mcduffie,sam.mcduffie@sakilacustomer.org,495.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
491,491,2,Rick,Mattox,rick.mattox@sakilacustomer.org,496.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
492,492,2,Lester,Kraus,lester.kraus@sakilacustomer.org,497.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
493,493,1,Brent,Harkins,brent.harkins@sakilacustomer.org,498.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
494,494,2,Ramon,Choate,ramon.choate@sakilacustomer.org,499.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
495,495,2,Charlie,Bess,charlie.bess@sakilacustomer.org,500.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
496,496,2,Tyler,Wren,tyler.wren@sakilacustomer.org,501.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
497,497,2,Gilbert,Sledge,gilbert.sledge@sakilacustomer.org,502.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
498,498,1,Gene,Sanborn,gene.sanborn@sakilacustomer.org,503.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
499,499,2,Marc,Outlaw,marc.outlaw@sakilacustomer.org,504.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
500,500,1,Reginald,Kinder,reginald.kinder@sakilacustomer.org,505.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
501,501,1,Ruben,Geary,ruben.geary@sakilacustomer.org,506.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
502,502,1,Brett,Cornwell,brett.cornwell@sakilacustomer.org,507.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
503,503,1,Angel,Barclay,angel.barclay@sakilacustomer.org,508.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
504,504,1,Nathaniel,Adam,nathaniel.adam@sakilacustomer.org,509.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
505,505,1,Rafael,Abney,rafael.abney@sakilacustomer.org,510.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
506,506,2,Leslie,Seward,leslie.seward@sakilacustomer.org,511.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
507,507,2,Edgar,Rhoads,edgar.rhoads@sakilacustomer.org,512.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
508,508,2,Milton,Howland,milton.howland@sakilacustomer.org,513.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
509,509,1,Raul,Fortier,raul.fortier@sakilacustomer.org,514.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
510,510,2,Ben,Easter,ben.easter@sakilacustomer.org,515.0,True,2006-02-14,2022-09-28 10:21:51.262503,0
511,511,1,Chester,Benner,chester.benner@sakilacustomer.org,516.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
512,512,1,Cecil,Vines,cecil.vines@sakilacustomer.org,517.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
513,513,2,Duane,Tubbs,duane.tubbs@sakilacustomer.org,519.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
514,514,2,Franklin,Troutman,franklin.troutman@sakilacustomer.org,520.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
515,515,1,Andre,Rapp,andre.rapp@sakilacustomer.org,521.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
516,516,2,Elmer,Noe,elmer.noe@sakilacustomer.org,522.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
517,517,2,Brad,Mccurdy,brad.mccurdy@sakilacustomer.org,523.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
518,518,1,Gabriel,Harder,gabriel.harder@sakilacustomer.org,524.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
519,519,2,Ron,Deluca,ron.deluca@sakilacustomer.org,525.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
520,520,2,Mitchell,Westmoreland,mitchell.westmoreland@sakilacustomer.org,526.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
521,521,2,Roland,South,roland.south@sakilacustomer.org,527.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
522,522,2,Arnold,Havens,arnold.havens@sakilacustomer.org,528.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
523,523,1,Harvey,Guajardo,harvey.guajardo@sakilacustomer.org,529.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
524,525,2,Adrian,Clary,adrian.clary@sakilacustomer.org,531.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
525,527,1,Cory,Meehan,cory.meehan@sakilacustomer.org,533.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
526,528,1,Claude,Herzog,claude.herzog@sakilacustomer.org,534.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
527,529,2,Erik,Guillen,erik.guillen@sakilacustomer.org,535.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
528,530,2,Darryl,Ashcraft,darryl.ashcraft@sakilacustomer.org,536.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
529,531,2,Jamie,Waugh,jamie.waugh@sakilacustomer.org,537.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
530,532,2,Neil,Renner,neil.renner@sakilacustomer.org,538.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
531,533,1,Jessie,Milam,jessie.milam@sakilacustomer.org,539.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
532,534,1,Christian,Jung,christian.jung@sakilacustomer.org,540.0,True,2006-02-14,2022-09-28 10:21:51.262503,0
533,535,1,Javier,Elrod,javier.elrod@sakilacustomer.org,541.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
534,536,2,Fernando,Churchill,fernando.churchill@sakilacustomer.org,542.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
535,537,2,Clinton,Buford,clinton.buford@sakilacustomer.org,543.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
536,538,2,Ted,Breaux,ted.breaux@sakilacustomer.org,544.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
537,539,1,Mathew,Bolin,mathew.bolin@sakilacustomer.org,545.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
538,540,1,Tyrone,Asher,tyrone.asher@sakilacustomer.org,546.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
539,541,2,Darren,Windham,darren.windham@sakilacustomer.org,547.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
540,542,2,Lonnie,Tirado,lonnie.tirado@sakilacustomer.org,548.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
541,543,1,Lance,Pemberton,lance.pemberton@sakilacustomer.org,549.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
542,544,2,Cody,Nolen,cody.nolen@sakilacustomer.org,550.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
543,545,2,Julio,Noland,julio.noland@sakilacustomer.org,551.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
544,546,1,Kelly,Knott,kelly.knott@sakilacustomer.org,552.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
545,547,1,Kurt,Emmons,kurt.emmons@sakilacustomer.org,553.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
546,548,1,Allan,Cornish,allan.cornish@sakilacustomer.org,554.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
547,549,1,Nelson,Christenson,nelson.christenson@sakilacustomer.org,555.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
548,550,2,Guy,Brownlee,guy.brownlee@sakilacustomer.org,556.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
549,551,2,Clayton,Barbee,clayton.barbee@sakilacustomer.org,557.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
550,552,2,Hugh,Waldrop,hugh.waldrop@sakilacustomer.org,558.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
551,553,1,Max,Pitt,max.pitt@sakilacustomer.org,559.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
552,554,1,Dwayne,Olvera,dwayne.olvera@sakilacustomer.org,560.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
553,555,1,Dwight,Lombardi,dwight.lombardi@sakilacustomer.org,561.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
554,556,2,Armando,Gruber,armando.gruber@sakilacustomer.org,562.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
555,557,1,Felix,Gaffney,felix.gaffney@sakilacustomer.org,563.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
556,558,1,Jimmie,Eggleston,jimmie.eggleston@sakilacustomer.org,564.0,True,2006-02-14,2022-09-28 10:21:51.262503,0
557,559,2,Everett,Banda,everett.banda@sakilacustomer.org,565.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
558,560,1,Jordan,Archuleta,jordan.archuleta@sakilacustomer.org,566.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
559,561,2,Ian,Still,ian.still@sakilacustomer.org,567.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
560,562,1,Wallace,Slone,wallace.slone@sakilacustomer.org,568.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
561,563,2,Ken,Prewitt,ken.prewitt@sakilacustomer.org,569.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
562,564,2,Bob,Pfeiffer,bob.pfeiffer@sakilacustomer.org,570.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
563,565,2,Jaime,Nettles,jaime.nettles@sakilacustomer.org,571.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
564,566,1,Casey,Mena,casey.mena@sakilacustomer.org,572.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
565,567,2,Alfredo,Mcadams,alfredo.mcadams@sakilacustomer.org,573.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
566,568,2,Alberto,Henning,alberto.henning@sakilacustomer.org,574.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
567,569,2,Dave,Gardiner,dave.gardiner@sakilacustomer.org,575.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
568,570,2,Ivan,Cromwell,ivan.cromwell@sakilacustomer.org,576.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
569,571,2,Johnnie,Chisholm,johnnie.chisholm@sakilacustomer.org,577.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
570,572,1,Sidney,Burleson,sidney.burleson@sakilacustomer.org,578.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
571,573,1,Byron,Box,byron.box@sakilacustomer.org,579.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
572,574,2,Julian,Vest,julian.vest@sakilacustomer.org,580.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
573,575,2,Isaac,Oglesby,isaac.oglesby@sakilacustomer.org,581.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
574,576,2,Morris,Mccarter,morris.mccarter@sakilacustomer.org,582.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
575,577,2,Clifton,Malcolm,clifton.malcolm@sakilacustomer.org,583.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
576,578,2,Willard,Lumpkin,willard.lumpkin@sakilacustomer.org,584.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
577,579,2,Daryl,Larue,daryl.larue@sakilacustomer.org,585.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
578,580,1,Ross,Grey,ross.grey@sakilacustomer.org,586.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
579,581,1,Virgil,Wofford,virgil.wofford@sakilacustomer.org,587.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
580,582,2,Andy,Vanhorn,andy.vanhorn@sakilacustomer.org,588.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
581,583,1,Marshall,Thorn,marshall.thorn@sakilacustomer.org,589.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
582,584,2,Salvador,Teel,salvador.teel@sakilacustomer.org,590.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
583,585,1,Perry,Swafford,perry.swafford@sakilacustomer.org,591.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
584,586,1,Kirk,Stclair,kirk.stclair@sakilacustomer.org,592.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
585,587,1,Sergio,Stanfield,sergio.stanfield@sakilacustomer.org,593.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
586,588,1,Marion,Ocampo,marion.ocampo@sakilacustomer.org,594.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
587,589,1,Tracy,Herrmann,tracy.herrmann@sakilacustomer.org,595.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
588,590,2,Seth,Hannon,seth.hannon@sakilacustomer.org,596.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
589,591,1,Kent,Arsenault,kent.arsenault@sakilacustomer.org,597.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
590,592,1,Terrance,Roush,terrance.roush@sakilacustomer.org,598.0,True,2006-02-14,2022-09-28 10:21:51.262503,0
591,593,2,Rene,Mcalister,rene.mcalister@sakilacustomer.org,599.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
592,594,1,Eduardo,Hiatt,eduardo.hiatt@sakilacustomer.org,600.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
593,595,1,Terrence,Gunderson,terrence.gunderson@sakilacustomer.org,601.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
594,596,1,Enrique,Forsythe,enrique.forsythe@sakilacustomer.org,602.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
595,597,1,Freddie,Duggan,freddie.duggan@sakilacustomer.org,603.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
596,598,1,Wade,Delvalle,wade.delvalle@sakilacustomer.org,604.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
597,599,2,Austin,Cintron,austin.cintron@sakilacustomer.org,605.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
598,524,1,Jared,Ely,jared.ely@sakilacustomer.org,530.0,True,2006-02-14,2022-09-28 10:21:51.262503,1
